frame,tipo_objeto,conf,track_id,x1,y1,x2,y2,conf_matricula,mx1,my1,mx2,my2,texto_matricula
2332,car,0.473,194,1374,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2333,car,0.883,184,820,299,1038,451,0.547,860,396,916,411,E2 )Iv
2333,car,0.658,186,1299,317,1346,355,0.0,0.0,0.0,0.0,0.0,
2333,car,0.745,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2333,car,0.465,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2334,car,0.874,184,809,298,1033,454,0.816,850,398,906,413,E023 IIv
2334,car,0.655,186,1299,317,1346,355,0.0,0.0,0.0,0.0,0.0,
2334,car,0.747,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2334,car,0.458,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2335,car,0.889,184,798,298,1027,457,0.784,839,399,897,415,2028 Iv
2335,car,0.633,186,1299,317,1345,354,0.0,0.0,0.0,0.0,0.0,
2335,car,0.751,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2335,car,0.443,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2336,car,0.905,184,786,298,1021,461,0.819,827,402,888,418,[osa )v
2336,car,0.652,186,1299,318,1345,354,0.0,0.0,0.0,0.0,0.0,
2336,car,0.747,193,1428,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2336,car,0.448,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2337,car,0.89,184,774,298,1016,464,0.846,815,404,875,421,E098)v
2337,car,0.634,186,1299,318,1345,354,0.0,0.0,0.0,0.0,0.0,
2337,car,0.752,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2337,car,0.442,194,1374,326,1399,358,0.0,0.0,0.0,0.0,0.0,
2338,car,0.909,184,761,298,1009,468,0.859,802,407,863,424,E09s )x
2338,car,0.626,186,1299,319,1345,355,0.0,0.0,0.0,0.0,0.0,
2338,car,0.751,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2338,car,0.435,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2339,car,0.909,184,746,297,1002,472,0.863,788,409,852,427,E086 JIv
2339,car,0.623,186,1297,318,1345,355,0.0,0.0,0.0,0.0,0.0,
2339,car,0.752,193,1427,321,1511,380,0.0,0.0,0.0,0.0,0.0,
2339,car,0.427,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2340,car,0.911,184,731,297,996,477,0.86,774,412,839,430,2098 Jxv
2340,car,0.607,186,1297,318,1345,355,0.0,0.0,0.0,0.0,0.0,
2340,car,0.735,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2340,car,0.431,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2341,car,0.893,184,715,296,989,482,0.862,758,415,825,433,E098 JYv
2341,car,0.601,186,1296,318,1345,355,0.0,0.0,0.0,0.0,0.0,
2341,car,0.727,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2341,car,0.416,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2342,car,0.921,184,699,296,980,486,0.861,742,418,811,438,Eo98)T
2342,car,0.6,186,1296,319,1344,355,0.0,0.0,0.0,0.0,0.0,
2342,car,0.727,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2342,car,0.438,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2343,car,0.91,184,682,296,972,491,0.876,725,422,796,442,E0s8 )
2343,car,0.593,186,1296,319,1345,355,0.0,0.0,0.0,0.0,0.0,
2343,car,0.736,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2343,car,0.418,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2344,car,0.914,184,664,294,967,497,0.867,706,425,779,446,6098 )xv
2344,car,0.594,186,1296,319,1345,354,0.0,0.0,0.0,0.0,0.0,
2344,car,0.734,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2344,car,0.42,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2345,car,0.908,184,643,294,958,504,0.872,686,429,762,451,Boee)xv
2345,car,0.628,186,1295,319,1344,354,0.0,0.0,0.0,0.0,0.0,
2345,car,0.73,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2345,car,0.421,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2346,car,0.913,184,623,293,948,509,0.875,666,434,743,455,E098 Jxv
2346,car,0.622,186,1295,319,1345,354,0.0,0.0,0.0,0.0,0.0,
2346,car,0.73,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2346,car,0.411,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2347,car,0.916,184,601,292,939,516,0.867,642,438,723,461,209e Jx
2347,car,0.64,186,1295,319,1344,354,0.0,0.0,0.0,0.0,0.0,
2347,car,0.733,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2347,car,0.412,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2348,car,0.913,184,576,292,929,524,0.871,618,443,702,466,2o93 )xv
2348,car,0.636,186,1294,319,1344,354,0.0,0.0,0.0,0.0,0.0,
2348,car,0.736,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2348,car,0.412,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2349,car,0.911,184,552,291,918,530,0.867,591,448,678,472,E88 Jx
2349,car,0.655,186,1294,319,1344,354,0.0,0.0,0.0,0.0,0.0,
2349,car,0.74,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2349,car,0.412,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2349,car,0.514,195,1339,325,1382,354,0.0,0.0,0.0,0.0,0.0,
2350,car,0.914,184,524,291,905,539,0.864,563,453,653,478,0Jx
2350,car,0.664,186,1294,320,1343,354,0.0,0.0,0.0,0.0,0.0,
2350,car,0.733,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2350,car,0.414,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2350,car,0.499,195,1340,325,1382,353,0.0,0.0,0.0,0.0,0.0,
2350,car,0.522,196,1051,313,1117,345,0.0,0.0,0.0,0.0,0.0,
2351,car,0.934,184,495,290,893,547,0.866,532,458,626,485,E?)n
2351,car,0.683,186,1294,320,1343,354,0.0,0.0,0.0,0.0,0.0,
2351,car,0.727,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2351,car,0.42,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2351,car,0.491,195,1340,326,1382,353,0.0,0.0,0.0,0.0,0.0,
2351,car,0.553,196,1052,313,1118,346,0.0,0.0,0.0,0.0,0.0,
2352,car,0.929,184,463,290,878,556,0.866,498,465,595,492,EI
2352,car,0.642,186,1293,320,1342,354,0.0,0.0,0.0,0.0,0.0,
2352,car,0.735,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2352,car,0.413,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2352,car,0.533,195,1338,325,1380,353,0.0,0.0,0.0,0.0,0.0,
2352,car,0.453,196,1061,317,1122,347,0.0,0.0,0.0,0.0,0.0,
2353,car,0.937,184,428,289,864,566,0.856,462,471,563,501,Ee
2353,car,0.614,186,1294,320,1342,354,0.0,0.0,0.0,0.0,0.0,
2353,car,0.736,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2353,car,0.414,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2353,car,0.501,195,1339,325,1381,353,0.0,0.0,0.0,0.0,0.0,
2353,car,0.552,196,1061,318,1123,348,0.0,0.0,0.0,0.0,0.0,
2354,car,0.937,184,388,288,849,578,0.863,420,479,527,510,E
2354,car,0.597,186,1294,320,1342,354,0.0,0.0,0.0,0.0,0.0,
2354,car,0.733,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2354,car,0.416,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2354,car,0.498,195,1340,325,1381,353,0.0,0.0,0.0,0.0,0.0,
2354,car,0.578,196,1059,317,1122,348,0.0,0.0,0.0,0.0,0.0,
2355,car,0.934,184,345,285,834,590,0.855,376,487,486,519,F
2355,car,0.613,186,1293,320,1342,353,0.0,0.0,0.0,0.0,0.0,
2355,car,0.728,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2355,car,0.418,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2355,car,0.503,195,1339,325,1381,353,0.0,0.0,0.0,0.0,0.0,
2355,car,0.568,196,1059,317,1122,348,0.0,0.0,0.0,0.0,0.0,
2356,car,0.944,184,298,283,816,604,0.827,325,497,442,531,
2356,car,0.611,186,1293,320,1342,353,0.0,0.0,0.0,0.0,0.0,
2356,car,0.732,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2356,car,0.42,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2356,car,0.518,195,1339,325,1380,352,0.0,0.0,0.0,0.0,0.0,
2356,car,0.598,196,1059,317,1124,348,0.0,0.0,0.0,0.0,0.0,
2357,car,0.948,184,248,283,797,620,0.857,269,507,392,543,
2357,car,0.611,186,1293,320,1341,353,0.0,0.0,0.0,0.0,0.0,
2357,car,0.73,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2357,car,0.425,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2357,car,0.529,195,1339,325,1379,352,0.0,0.0,0.0,0.0,0.0,
2357,car,0.654,196,1060,316,1125,348,0.0,0.0,0.0,0.0,0.0,
2358,car,0.946,184,191,283,774,637,0.832,207,519,336,558,
2358,car,0.606,186,1292,320,1342,353,0.0,0.0,0.0,0.0,0.0,
2358,car,0.728,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2358,car,0.419,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2358,car,0.509,195,1339,325,1379,352,0.0,0.0,0.0,0.0,0.0,
2358,car,0.621,196,1060,316,1125,347,0.0,0.0,0.0,0.0,0.0,
2359,car,0.945,184,127,281,751,655,0.777,133,533,272,574,
2359,car,0.593,186,1291,320,1342,353,0.0,0.0,0.0,0.0,0.0,
2359,car,0.728,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2359,car,0.419,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2359,car,0.5,195,1340,325,1379,352,0.0,0.0,0.0,0.0,0.0,
2359,car,0.642,196,1062,317,1125,346,0.0,0.0,0.0,0.0,0.0,
2360,car,0.944,184,58,277,728,674,0.551,59,551,200,595,302
2360,car,0.586,186,1291,319,1343,353,0.0,0.0,0.0,0.0,0.0,
2360,car,0.726,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2360,car,0.421,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2360,car,0.506,195,1340,325,1379,353,0.0,0.0,0.0,0.0,0.0,
2360,car,0.582,196,1063,316,1125,344,0.0,0.0,0.0,0.0,0.0,
2361,car,0.946,184,9,272,725,697,0.0,0.0,0.0,0.0,0.0,
2361,car,0.603,186,1290,318,1343,353,0.0,0.0,0.0,0.0,0.0,
2361,car,0.727,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2361,car,0.416,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2361,car,0.502,195,1340,325,1379,353,0.0,0.0,0.0,0.0,0.0,
2361,car,0.658,196,1065,315,1128,343,0.0,0.0,0.0,0.0,0.0,
2362,car,0.946,184,0,270,731,726,0.0,0.0,0.0,0.0,0.0,
2362,car,0.622,186,1289,317,1343,352,0.0,0.0,0.0,0.0,0.0,
2362,car,0.725,193,1427,321,1511,381,0.0,0.0,0.0,0.0,0.0,
2362,car,0.417,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2362,car,0.501,195,1340,325,1379,353,0.0,0.0,0.0,0.0,0.0,
2362,car,0.64,196,1067,315,1132,344,0.0,0.0,0.0,0.0,0.0,
2363,car,0.946,184,0,267,736,757,0.0,0.0,0.0,0.0,0.0,
2363,car,0.631,186,1289,317,1344,352,0.0,0.0,0.0,0.0,0.0,
2363,car,0.726,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2363,car,0.422,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2363,car,0.512,195,1340,325,1379,353,0.0,0.0,0.0,0.0,0.0,
2363,car,0.608,196,1068,315,1134,345,0.0,0.0,0.0,0.0,0.0,
2364,car,0.944,184,0,266,738,790,0.0,0.0,0.0,0.0,0.0,
2364,car,0.659,186,1289,316,1344,353,0.0,0.0,0.0,0.0,0.0,
2364,car,0.733,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2364,car,0.421,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2364,car,0.498,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2364,car,0.66,196,1070,314,1138,344,0.0,0.0,0.0,0.0,0.0,
2365,car,0.938,184,0,264,744,835,0.0,0.0,0.0,0.0,0.0,
2365,car,0.636,186,1289,316,1345,353,0.0,0.0,0.0,0.0,0.0,
2365,car,0.733,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2365,car,0.412,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2365,car,0.476,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2365,car,0.579,196,1069,314,1140,346,0.0,0.0,0.0,0.0,0.0,
2366,car,0.944,184,0,261,746,881,0.0,0.0,0.0,0.0,0.0,
2366,car,0.626,186,1288,316,1344,352,0.0,0.0,0.0,0.0,0.0,
2366,car,0.737,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2366,car,0.402,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2366,car,0.485,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2366,car,0.558,196,1072,313,1146,346,0.0,0.0,0.0,0.0,0.0,
2367,car,0.94,184,0,259,690,850,0.0,0.0,0.0,0.0,0.0,
2367,car,0.591,186,1288,316,1343,352,0.0,0.0,0.0,0.0,0.0,
2367,car,0.736,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2367,car,0.404,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2367,car,0.48,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2367,car,0.532,196,1073,313,1149,347,0.0,0.0,0.0,0.0,0.0,
2368,car,0.942,184,0,258,641,831,0.0,0.0,0.0,0.0,0.0,
2368,car,0.587,186,1286,315,1342,351,0.0,0.0,0.0,0.0,0.0,
2368,car,0.737,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2368,car,0.399,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2368,car,0.478,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2368,car,0.56,196,1075,313,1151,348,0.0,0.0,0.0,0.0,0.0,
2369,car,0.942,184,0,255,596,822,0.0,0.0,0.0,0.0,0.0,
2369,car,0.608,186,1286,316,1342,351,0.0,0.0,0.0,0.0,0.0,
2369,car,0.736,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2369,car,0.408,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2369,car,0.478,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2369,car,0.517,196,1078,313,1153,348,0.0,0.0,0.0,0.0,0.0,
2370,car,0.934,184,0,254,548,817,0.0,0.0,0.0,0.0,0.0,
2370,car,0.642,186,1286,315,1342,351,0.0,0.0,0.0,0.0,0.0,
2370,car,0.738,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2370,car,0.407,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2370,car,0.491,195,1340,325,1378,352,0.0,0.0,0.0,0.0,0.0,
2370,car,0.473,196,1090,315,1159,348,0.0,0.0,0.0,0.0,0.0,
2371,car,0.944,184,0,258,493,817,0.0,0.0,0.0,0.0,0.0,
2371,car,0.603,186,1285,315,1341,351,0.0,0.0,0.0,0.0,0.0,
2371,car,0.744,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2371,car,0.426,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2371,car,0.516,195,1340,325,1377,352,0.0,0.0,0.0,0.0,0.0,
2371,car,0.665,196,1086,314,1157,348,0.0,0.0,0.0,0.0,0.0,
2372,car,0.921,184,0,269,444,844,0.0,0.0,0.0,0.0,0.0,
2372,car,0.596,186,1282,315,1339,351,0.0,0.0,0.0,0.0,0.0,
2372,car,0.744,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2372,car,0.423,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2372,car,0.515,195,1340,325,1377,352,0.0,0.0,0.0,0.0,0.0,
2372,car,0.604,196,1088,314,1156,347,0.0,0.0,0.0,0.0,0.0,
2373,car,0.872,184,0,330,363,880,0.0,0.0,0.0,0.0,0.0,
2373,car,0.601,186,1282,315,1340,351,0.0,0.0,0.0,0.0,0.0,
2373,car,0.745,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2373,car,0.42,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2373,car,0.51,195,1340,325,1377,352,0.0,0.0,0.0,0.0,0.0,
2373,car,0.573,196,1102,315,1164,346,0.0,0.0,0.0,0.0,0.0,
2374,car,0.607,186,1282,315,1340,351,0.0,0.0,0.0,0.0,0.0,
2374,car,0.746,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2374,car,0.424,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2374,car,0.521,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2374,car,0.586,196,1099,315,1162,346,0.0,0.0,0.0,0.0,0.0,
2375,car,0.598,186,1281,315,1339,351,0.0,0.0,0.0,0.0,0.0,
2375,car,0.744,193,1427,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2375,car,0.42,194,1374,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2375,car,0.538,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2375,car,0.587,196,1108,315,1167,345,0.0,0.0,0.0,0.0,0.0,
2376,car,0.606,186,1280,315,1339,351,0.0,0.0,0.0,0.0,0.0,
2376,car,0.742,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2376,car,0.439,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2376,car,0.544,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2376,car,0.604,196,1112,314,1170,344,0.0,0.0,0.0,0.0,0.0,
2377,car,0.629,186,1280,315,1339,351,0.0,0.0,0.0,0.0,0.0,
2377,car,0.739,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2377,car,0.443,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2377,car,0.549,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2377,car,0.567,196,1103,313,1165,346,0.0,0.0,0.0,0.0,0.0,
2378,car,0.627,186,1281,315,1340,351,0.0,0.0,0.0,0.0,0.0,
2378,car,0.739,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2378,car,0.444,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2378,car,0.558,195,1340,324,1378,353,0.0,0.0,0.0,0.0,0.0,
2378,car,0.565,196,1105,313,1166,346,0.0,0.0,0.0,0.0,0.0,
2379,car,0.603,186,1280,316,1339,351,0.0,0.0,0.0,0.0,0.0,
2379,car,0.742,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2379,car,0.444,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2379,car,0.558,195,1340,324,1378,353,0.0,0.0,0.0,0.0,0.0,
2379,car,0.544,196,1109,313,1169,345,0.0,0.0,0.0,0.0,0.0,
2380,car,0.58,186,1278,316,1338,351,0.0,0.0,0.0,0.0,0.0,
2380,car,0.743,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2380,car,0.446,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2380,car,0.558,195,1340,324,1378,353,0.0,0.0,0.0,0.0,0.0,
2380,car,0.553,196,1107,313,1168,346,0.0,0.0,0.0,0.0,0.0,
2381,car,0.581,186,1278,315,1338,351,0.0,0.0,0.0,0.0,0.0,
2381,car,0.746,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2381,car,0.447,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2381,car,0.557,195,1340,324,1378,353,0.0,0.0,0.0,0.0,0.0,
2381,car,0.547,196,1106,312,1168,346,0.0,0.0,0.0,0.0,0.0,
2382,car,0.563,186,1277,315,1337,351,0.0,0.0,0.0,0.0,0.0,
2382,car,0.747,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2382,car,0.442,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2382,car,0.559,195,1339,324,1378,353,0.0,0.0,0.0,0.0,0.0,
2382,car,0.647,196,1107,313,1170,346,0.0,0.0,0.0,0.0,0.0,
2383,car,0.567,186,1277,316,1337,350,0.0,0.0,0.0,0.0,0.0,
2383,car,0.75,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2383,car,0.452,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2383,car,0.554,195,1339,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2383,car,0.691,196,1112,313,1172,346,0.0,0.0,0.0,0.0,0.0,
2384,car,0.538,186,1273,316,1332,351,0.0,0.0,0.0,0.0,0.0,
2384,car,0.746,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2384,car,0.442,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2384,car,0.565,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2384,car,0.704,196,1113,313,1173,346,0.0,0.0,0.0,0.0,0.0,
2385,car,0.569,186,1269,315,1327,350,0.0,0.0,0.0,0.0,0.0,
2385,car,0.747,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2385,car,0.444,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2385,car,0.581,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2385,car,0.721,196,1113,314,1174,347,0.0,0.0,0.0,0.0,0.0,
2386,car,0.601,186,1267,315,1324,350,0.0,0.0,0.0,0.0,0.0,
2386,car,0.748,193,1428,322,1511,380,0.0,0.0,0.0,0.0,0.0,
2386,car,0.441,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2386,car,0.591,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2386,car,0.707,196,1114,314,1175,347,0.0,0.0,0.0,0.0,0.0,
2387,car,0.581,186,1266,315,1322,350,0.0,0.0,0.0,0.0,0.0,
2387,car,0.743,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2387,car,0.439,194,1375,326,1399,357,0.0,0.0,0.0,0.0,0.0,
2387,car,0.595,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2387,car,0.693,196,1115,314,1177,347,0.0,0.0,0.0,0.0,0.0,
2387,car,0.514,197,1314,319,1342,349,0.0,0.0,0.0,0.0,0.0,
2388,car,0.526,186,1267,315,1321,350,0.0,0.0,0.0,0.0,0.0,
2388,car,0.733,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2388,car,0.426,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2388,car,0.582,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2388,car,0.695,196,1115,314,1177,347,0.0,0.0,0.0,0.0,0.0,
2388,car,0.447,197,1313,318,1342,349,0.0,0.0,0.0,0.0,0.0,
2389,car,0.511,186,1266,314,1320,349,0.0,0.0,0.0,0.0,0.0,
2389,car,0.741,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2389,car,0.424,194,1375,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2389,car,0.584,195,1340,324,1378,352,0.0,0.0,0.0,0.0,0.0,
2389,car,0.692,196,1116,314,1178,347,0.0,0.0,0.0,0.0,0.0,
2389,car,0.478,197,1312,318,1341,350,0.0,0.0,0.0,0.0,0.0,
2390,car,0.506,186,1264,314,1318,350,0.0,0.0,0.0,0.0,0.0,
2390,car,0.734,193,1428,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2390,car,0.434,194,1375,325,1400,357,0.0,0.0,0.0,0.0,0.0,
2390,car,0.557,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2390,car,0.603,196,1127,315,1183,346,0.0,0.0,0.0,0.0,0.0,
2390,car,0.481,197,1311,318,1341,350,0.0,0.0,0.0,0.0,0.0,
2391,car,0.529,186,1264,314,1316,349,0.0,0.0,0.0,0.0,0.0,
2391,car,0.736,193,1428,322,1512,381,0.0,0.0,0.0,0.0,0.0,
2391,car,0.444,194,1374,325,1400,357,0.0,0.0,0.0,0.0,0.0,
2391,car,0.567,195,1339,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2391,car,0.711,196,1131,315,1185,345,0.0,0.0,0.0,0.0,0.0,
2391,car,0.518,197,1310,318,1340,350,0.0,0.0,0.0,0.0,0.0,
2392,car,0.579,186,1264,314,1314,349,0.0,0.0,0.0,0.0,0.0,
2392,car,0.733,193,1428,322,1512,381,0.0,0.0,0.0,0.0,0.0,
2392,car,0.444,194,1374,325,1400,357,0.0,0.0,0.0,0.0,0.0,
2392,car,0.563,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2392,car,0.718,196,1135,316,1187,345,0.0,0.0,0.0,0.0,0.0,
2392,car,0.605,197,1310,318,1340,350,0.0,0.0,0.0,0.0,0.0,
2393,car,0.546,186,1265,315,1314,348,0.0,0.0,0.0,0.0,0.0,
2393,car,0.735,193,1428,322,1512,381,0.0,0.0,0.0,0.0,0.0,
2393,car,0.439,194,1374,325,1400,357,0.0,0.0,0.0,0.0,0.0,
2393,car,0.567,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2393,car,0.707,196,1135,316,1187,346,0.0,0.0,0.0,0.0,0.0,
2393,car,0.582,197,1310,319,1340,349,0.0,0.0,0.0,0.0,0.0,
2394,car,0.528,186,1265,315,1313,348,0.0,0.0,0.0,0.0,0.0,
2394,car,0.74,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2394,car,0.435,194,1374,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2394,car,0.565,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2394,car,0.713,196,1133,315,1185,346,0.0,0.0,0.0,0.0,0.0,
2394,car,0.582,197,1310,319,1340,349,0.0,0.0,0.0,0.0,0.0,
2395,car,0.598,186,1265,315,1312,348,0.0,0.0,0.0,0.0,0.0,
2395,car,0.741,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2395,car,0.442,194,1374,326,1400,357,0.0,0.0,0.0,0.0,0.0,
2395,car,0.574,195,1340,324,1377,352,0.0,0.0,0.0,0.0,0.0,
2395,car,0.719,196,1130,315,1184,346,0.0,0.0,0.0,0.0,0.0,
2395,car,0.577,197,1309,319,1340,349,0.0,0.0,0.0,0.0,0.0,
2396,car,0.594,186,1265,314,1312,348,0.0,0.0,0.0,0.0,0.0,
2396,car,0.742,193,1427,322,1511,381,0.0,0.0,0.0,0.0,0.0,
2396,car,0.438,194,1374,326,1400,357,0.0,0.0,0.0,0.0,0.0,
